Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Book,Chapter,Verse_Order,Verse,Verse #,Last 10 Avg,Last 100 Avg,Last 1000 Avg,cumulative_avg,Local_Start_Year,Local_Start_Month,Local_Start_Hour,Count,Local_Start_Date,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,Mistake_Free_Test,WPM_Rank,WPM_Percentile,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Min Character Time (ms),Median Character Time (ms),Max Character Time (ms),Backspace % Last 10 Avg,Backspace % Last 100 Avg,Backspace % Last 1000 Avg,Session,Test_#_Within_Session,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg
9747,1710601611.2973218,2024-03-16 11:06:51.297321,2024-03-16 15:06:51.297321+00:00,52,5.2824514,9.843914512871809,118.12697415446168,JHN,9,30744,"Therefore his parents said, ""He is of age. Ask him.""",23.0,142.21116059691963,146.07362337916152,133.55431545315415,133.375,2024,3,11,1,2024-03-16,6,1,1,1,2024-03-16 11:06:56.579772400,2024,3,2024-03-16,11,6,1,1,1,0.0,7500,23.197460057353545,1.9230769230769231,17.307692307692307,,,,,,,208,103,5.62268869320344,4.965997720663595,6.691155106656783,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,90.0,21.15384615384616,9.124130407240672,8.567601646393287,
9748,1710601617.732638,2024-03-16 11:06:57.732638,2024-03-16 15:06:57.732638+00:00,124,10.4667247,11.847068070874167,142.16481685049,JHN,9,30745,"So they called the man who was blind a second time, and said to him, ""Give glory to God. We know that this man is a sinner.""",24.0,142.21455574045874,145.92060288419768,133.58916000957328,133.376,2024,3,11,1,2024-03-16,6,1,1,1,2024-03-16 11:07:08.199362700,2024,3,2024-03-16,11,7,1,1,1,0.0,3404,65.14748054076198,4.032258064516129,6.451612903225806,,,,,,,208,104,6.267849983526021,5.030513849695853,6.68492379273074,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,96.29629629629628,10.483870967741936,10.172517504014866,8.672440356070705,
9749,1710601656.2933085,2024-03-16 11:07:36.293308,2024-03-16 15:07:36.293308+00:00,113,10.8023854,10.46065251476771,125.52783017721254,JHN,9,30746,"He therefore answered, ""I don't know if he is a sinner. One thing I do know: that though I was blind, now I see.""",25.0,140.84304131014028,145.66675716149552,133.58056650982516,133.375,2024,3,11,1,2024-03-16,7,1,1,1,2024-03-16 11:07:47.095693400,2024,3,2024-03-16,11,7,1,1,1,0.0,6391,34.55551003687013,6.1946902654867255,7.964601769911504,,,,,,,208,105,6.309593179385096,5.097421013891784,6.691555061167319,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,87.5,14.15929203539823,10.456371235856576,8.78855556941832,
9750,1710601668.1769905,2024-03-16 11:07:48.176990,2024-03-16 15:07:48.176990+00:00,75,7.0804707,10.592516116195496,127.11019339434594,JHN,9,30747,"They said to him again, ""What did he do to you? How did he open your eyes?""",26.0,137.7315922039973,145.69752657685973,133.59333015068802,133.375,2024,3,11,1,2024-03-16,7,1,1,1,2024-03-16 11:07:55.257460700,2024,3,2024-03-16,11,7,1,1,1,0.0,6098,37.5563293732077,5.333333333333333,5.333333333333333,,,,,,,208,106,6.842926512718428,5.131706728177498,6.682819953436014,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,88.23529411764706,10.666666666666668,11.523037902523242,8.838079378942128,
9751,1710601676.004095,2024-03-16 11:07:56.004095,2024-03-16 15:07:56.004095+00:00,149,13.741712,10.842899341799624,130.1147921015955,JHN,9,30748,"He answered them, ""I told you already, and you didn't listen. Why do you want to hear it again? You don't also want to become his disciples, do you?""",27.0,135.88352860883654,145.6478405146843,133.58018627507798,133.374,2024,3,11,1,2024-03-16,7,1,1,1,2024-03-16 11:08:09.745807000,2024,3,2024-03-16,11,8,1,1,1,0.0,5563,43.03564113068414,4.697986577181208,9.395973154362416,,,,,,,208,107,7.633270096811387,5.130428364483026,6.692215926590376,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,89.65517241379311,15.436241610738255,12.768154600910504,8.865457668065384,
9752,1710601691.8478878,2024-03-16 11:08:11.847887,2024-03-16 15:08:11.847887+00:00,81,8.0319089,10.084775737433974,121.0173088492077,JHN,9,30749,"They insulted him and said, ""You are his disciple, but we are disciples of Moses.",28.0,136.34513300834206,145.68201603114096,133.56567301430752,133.373,2024,3,11,1,2024-03-16,8,1,1,1,2024-03-16 11:08:19.879795899,2024,3,2024-03-16,11,8,1,1,1,0.0,7112,27.17124129455141,4.938271604938271,3.703703703703704,,,,,,,208,108,7.136293528406246,5.017465401520064,6.691529386391641,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,86.66666666666667,9.876543209876544,11.766013003530809,8.744223100164149,
9753,1710602125.2334793,2024-03-16 11:15:25.233479,2024-03-16 15:15:25.233479+00:00,94,7.484573,12.559166701961487,150.71000042353785,JHN,9,30750,"We know that God has spoken to Moses. But as for this man, we don't know where he comes from.""",29.0,136.08335795513082,145.54103952408002,133.58609004057098,133.375,2024,3,11,1,2024-03-16,15,2,2,1,2024-03-16 11:15:32.718052000,2024,3,2024-03-16,11,15,2,2,1,0.0,2045,79.06595657517411,3.191489361702128,8.51063829787234,,,,,,,209,1,7.751136885752537,5.102571784498787,6.6922680039641245,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,90.0,11.702127659574469,12.463784824606366,8.861244376759895,
9754,1710602146.5756626,2024-03-16 11:15:46.575662,2024-03-16 15:15:46.575662+00:00,95,7.2040597,13.187008986058236,158.24410783269883,JHN,9,30751,"The man answered them, ""How amazing! You don't know where he comes from, yet he opened my eyes.",30.0,136.4756195764845,145.69983900951664,133.5988631979546,133.377,2024,3,11,1,2024-03-16,15,2,2,1,2024-03-16 11:15:53.779721700,2024,3,2024-03-16,11,15,2,2,1,1.0,1146,88.27324866857845,0.0,0.0,,,,,,,209,2,7.08447021908587,5.050488451165454,6.6922680039641245,v2,home,cherry mx2a black,dvorak,yes,,,,0.0,100.0,0.0,11.372875733697274,8.757077710093228,
9755,1710602216.9533453,2024-03-16 11:16:56.953345,2024-03-16 15:16:56.953345+00:00,99,10.5222291,9.408652773013657,112.90383327616388,JHN,9,30753,Since the world began it has never been heard of that anyone opened the eyes of someone born blind.,32.0,133.12874472775,145.55041173562074,133.59932926172254,133.375,2024,3,11,1,2024-03-16,16,2,2,1,2024-03-16 11:17:07.475574100,2024,3,2024-03-16,11,17,2,2,1,0.0,8145,16.591560835723065,12.12121212121212,12.12121212121212,,,,,,,209,3,7.826003195912965,5.074926378829188,6.698291655109727,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,78.94736842105263,25.252525252525253,13.309892964832152,8.848312640037834,
9756,1710602228.1985092,2024-03-16 11:17:08.198509,2024-03-16 15:17:08.198509+00:00,52,4.5528216,11.421488599509368,137.05786319411243,JHN,9,30754,"If this man were not from God, he could do nothing.""",33.0,132.29777202538264,145.22204920409797,133.60925328208612,133.376,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:12.751330600,2024,3,2024-03-16,11,17,2,2,1,0.0,4302,55.95043015157722,3.8461538461538463,13.461538461538462,,,,,,,209,4,8.425030605285201,5.209541763444572,6.705389557207629,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,90.9090909090909,23.07692307692308,14.180803663329058,9.079081870807066,
9757,1710602233.475551,2024-03-16 11:17:13.475551,2024-03-16 15:17:13.475551+00:00,100,9.3807407,10.66013902292385,127.9216682750862,JHN,9,30755,"They answered him, ""You were altogether born in sins, and do you teach us?"" Then they threw him out.",34.0,133.27724143744507,145.4221919170026,133.6032177903708,133.375,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:22.856291700,2024,3,2024-03-16,11,17,2,2,1,0.0,5954,39.03113478082753,4.0,7.0,,,,,,,209,5,7.394261374515969,5.068003301906112,6.708452549333614,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,89.47368421052632,11.0,13.165419047944445,8.689081870807065,
9758,1710602243.651554,2024-03-16 11:17:23.651554,2024-03-16 15:17:23.651554+00:00,103,9.7111412,10.606374459883252,127.27649351859904,JHN,9,30756,"Jesus heard that they had thrown him out, and finding him, he said, ""Do you believe in the Son of God?""",35.0,131.788409104256,144.98981694121727,133.5986091754042,133.375,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:33.362695200,2024,3,2024-03-16,11,17,2,2,1,0.0,6072,37.82261368291684,4.854368932038835,4.854368932038835,,,,,,,209,6,7.234536977397274,5.1165469912265,6.709115301499185,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,95.23809523809524,9.70873786407767,13.087905737578016,8.786169249447841,
9759,1710602256.42424,2024-03-16 11:17:36.424239,2024-03-16 15:17:36.424239+00:00,58,4.553788,12.736649136938302,152.83978964325962,JHN,9,30757,"He answered, ""Who is he, Lord, that I may believe in him?""",36.0,134.51960505086072,144.98690288311047,133.59788775758338,133.377,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:40.978027000,2024,3,2024-03-16,11,17,2,2,1,1.0,1777,81.81073330602212,0.0,0.0,,,,,,,209,7,6.438076800406122,5.107775061401938,6.707373141220439,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,11.671976534038192,8.76862538979872,
9760,1710602261.671557,2024-03-16 11:17:41.671556,2024-03-16 15:17:41.671556+00:00,78,6.7737944,11.51496419790952,138.17957037491425,JHN,9,30758,"Jesus said to him, ""You have both seen him, and it is he who speaks with you.""",37.0,135.62654274891753,145.02940319603883,133.58600857964305,133.377,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:48.445350400,2024,3,2024-03-16,11,17,2,2,1,0.0,4105,57.96804588283491,2.5641025641025643,7.6923076923076925,,,,,,,209,8,6.673974236303559,5.184698138325015,6.715065448912747,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,94.11764705882352,14.102564102564102,12.015566277627936,8.90965103082436,
9761,1710602269.8460906,2024-03-16 11:17:49.846090,2024-03-16 15:17:49.846090+00:00,49,4.2634572,11.493020265337716,137.91624318405258,JHN,9,30759,"He said, ""Lord, I believe!"" and he worshiped him.",38.0,136.40668785716323,144.90049434604606,133.62011825268462,133.377,2024,3,11,1,2024-03-16,17,2,2,1,2024-03-16 11:17:54.109547200,2024,3,2024-03-16,11,17,2,2,1,1.0,4169,57.31257681278164,0.0,0.0,,,,,,,209,9,5.734376920867317,5.184698138325015,6.704617687718717,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,100.0,0.0,10.47194211655411,8.90965103082436,
9762,1710602284.768212,2024-03-16 11:18:04.768211,2024-03-16 15:18:04.768211+00:00,98,9.3361383,10.496845360570548,125.96214432684658,JHN,9,30761,"Those of the Pharisees who were with him heard these things, and said to him, ""Are we also blind?""",40.0,136.9011714049271,144.87866631129927,133.615510552806,133.377,2024,3,11,1,2024-03-16,18,2,2,1,2024-03-16 11:18:14.104349300,2024,3,2024-03-16,11,18,2,2,1,0.0,6300,35.487505120852106,4.081632653061225,10.20408163265306,,,,,,,209,10,6.3844147137622524,5.223246891159482,6.70916139199288,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,89.47368421052632,15.306122448979592,11.014900040464417,8.951601144203044,
9763,1710602296.9639592,2024-03-16 11:18:16.963959,2024-03-16 15:18:16.963959+00:00,117,10.8016729,10.831655529950366,129.97986635940438,JHN,9,30762,"Jesus said to them, ""If you were blind, you would have no sin; but now you say, 'We see.' Therefore your sin remains.",41.0,134.82815799851377,144.36426394376298,133.61861952104732,133.376,2024,3,11,1,2024-03-16,18,2,2,1,2024-03-16 11:18:27.765631900,2024,3,2024-03-16,11,18,2,2,1,0.0,5593,42.72839000409668,3.418803418803418,7.6923076923076925,,,,,,,209,11,6.302581653205787,5.300169968082559,6.712014990007768,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,95.65217391304348,12.82051282051282,11.126738556558252,9.079806272408172,
9764,1710602309.4709818,2024-03-16 11:18:29.470981,2024-03-16 15:18:29.470981+00:00,138,12.7182455,10.850553246515016,130.20663895818018,JHN,10,30763,"""Most certainly, I tell you, one who doesn't enter by the door into the sheep fold, but climbs up some other way, is a thief and a robber.",1.0,132.0244111110619,144.41264474802577,133.62255226770228,133.376,2024,3,11,1,2024-03-16,18,2,2,1,2024-03-16 11:18:42.189226500,2024,3,2024-03-16,11,18,2,2,1,0.0,5541,43.26095862351495,6.521739130434782,11.594202898550725,,,,,,,209,12,7.46200194306086,5.346667552623623,6.717423625896009,v2,home,cherry mx2a brown,dvorak,yes,,,,0.0,96.42857142857144,18.115942028985508,12.938332759456802,9.135965692698027,
