word,typed_word_without_mistakes,word_duration (ms),Count,characters,CPS,WPM
the,1,184.8983764648437,1,3,16.225128945739637,194.70154734887564
LORD,1,426.1343479156494,1,4,9.38671106791836,112.64053281502032
They,1,550.0154495239258,1,4,7.272522987240196,87.27027584688236
rose,1,287.1854305267334,1,4,13.928283174614771,167.13939809537726
up,1,215.84343910217285,1,2,9.265975414028077,111.19170496833692
early,0,2360.0778579711914,1,5,2.1185741746241296,25.422890095489556
on,1,169.9838638305664,1,2,11.765822678283897,141.18987213940676
the,1,143.29028129577637,1,3,20.936521115535196,251.23825338642234
next,1,312.136173248291,1,4,12.814919713961414,153.77903656753696
day,1,223.6998081207276,1,3,13.410829563076526,160.9299547569183
and,1,160.88032722473145,1,3,18.647401156819768,223.76881388183722
offered,1,615.7925128936768,1,7,11.36746526375618,136.40958316507417
burnt,1,680.3469657897949,1,5,7.349191297113593,88.19029556536312
offerings,0,1104.0234565734863,1,9,8.152000708330004,97.82400849996004
and,1,151.0019302368164,1,3,19.86729570473105,238.4075484567726
brought,1,537.8363132476807,1,7,13.01511227036916,156.18134724442993
peace,1,407.5086116790772,1,5,12.269679355727627,147.23615226873153
offerings,1,560.0423812866211,1,9,16.070212363792407,192.8425483655089
and,1,158.07819366455078,1,3,18.977949649185252,227.73539579022304
the,0,1825.09994506836,1,3,1.6437455976623974,19.72494717194877
people,1,453.6745548248291,1,6,13.225339477804072,158.70407373364887
sat,1,352.3101806640625,1,3,8.515223699597211,102.18268439516653
down,1,312.46280670166016,1,4,12.801523618838912,153.61828342606694
to,1,167.78016090393066,1,2,11.920360483771267,143.0443258052552
eat,1,176.37062072753906,1,3,17.009635661681212,204.11562794017453
and,1,184.7522258758545,1,3,16.237964039555713,194.85556847466856
to,1,207.7016830444336,1,2,9.629194962142604,115.55033954571124
drink,1,345.1054096221924,1,5,14.488326930237925,173.8599231628551
and,1,167.71578788757324,1,3,17.88740367132892,214.64884405594702
rose,1,359.3592643737793,1,4,11.130922162172203,133.57106594606643
up,1,398.8485336303711,1,2,5.01443488282567,60.17321859390804
to,1,168.90430450439453,1,2,11.841024453867393,142.09229344640872
play,1,289.104700088501,1,4,13.83581795375695,166.0298154450834
The,1,333.85157585144043,1,3,8.986029172841048,107.83235007409257
LORD,1,360.2745532989502,1,4,11.102643701513003,133.23172441815603
spoke,0,2367.5169944763184,1,5,2.111917258319817,25.343007099837806
to,1,159.69324111938477,1,2,12.524011573569503,150.28813888283403
Moses,1,392.7445411682129,1,5,12.730921695633434,152.7710603476012
Go,1,304.5003414154053,1,2,6.56813713476781,78.81764561721373
